user.id,image,emotion
302,George_W_Bush_0046.jpg,neutral
302,Donald_Rumsfeld_0061.jpg,neutral
dwdii,Patty_Schnyder_0003.jpg,sadness
jhamski,Avinash_19.jpg,neutral
302,George_W_Bush_0460.jpg,neutral
302,Ariel_Sharon_0048.jpg,neutral
dwdii,Selma_Phoenix_0001.jpg,happiness
dwdii,Marcos_Milinkovic_0001.jpg,happiness
302,Gerhard_Schroeder_0104.jpg,happiness
dwdii,Jimmy_Carter_0009.jpg,neutral
dwdii,Sophia_Loren_0001.jpg,neutral
302,Bob_Goldman_0001.jpg,happiness
dwdii,Lucio_Gutierrez_0010.jpg,neutral
302,Edwin_Edwards_0001.jpg,neutral
dwdii,Juan_Ignacio_Chela_0002.jpg,surprise
302,Cameron_Diaz_0006.jpg,happiness
dwdii,Rhina_Villatoro_0001.jpg,neutral
JN721,Lee_Tae-sik_0002.jpg,neutral
jhamski,Jayamadhuri_185.jpg,happiness
dwdii,Nia_Vardalos_0004.jpg,happiness
dwdii,Richard_Myers_0014.jpg,neutral
dwdii,Tom_Daschle_0016.jpg,neutral
dwdii,Julie_Gerberding_0004.jpg,neutral
dwdii,Lyle_Vanclief_0002.jpg,neutral
jhamski,SharmilaTagore_55.jpg,happiness
dwdii,Michelle_Yeoh_0005.jpg,neutral
dwdii,Tiger_Woods_0002.jpg,happiness
302,Ed_Rendell_0001.jpg,happiness
302,Carlos_Lordkipanitse_0001.jpg,neutral
dwdii,Trent_Lott_0014.jpg,sadness
302,Colleen_OClair_0001.jpg,neutral
302,Colin_Powell_0111.jpg,neutral
dwdii,Mikhail_Youzhny_0001.jpg,neutral
302,Inga_Hall_0001.jpg,neutral
dwdii,Tony_Blair_0009.jpg,surprise
302,Aldo_Paredes_0001.jpg,happiness
JN721,Laurie_Pirtle_0001.jpg,neutral
dwdii,Sergey_Lavrov_0007.jpg,neutral
302,Frank_Keating_0001.jpg,neutral
dwdii,Vojislav_Kostunica_0003.jpg,neutral
302,Frank_Lautenberg_0002.jpg,neutral
dwdii,Melanie_Griffith_0001.jpg,neutral
jhamski,Jayamadhuri_170.jpg,sadness
302,Charles_Schumer_0001.jpg,neutral
dwdii,Bill_Gates_0009.jpg,neutral
dwdii,Patrick_Clawsen_0001.jpg,neutral
302,Frederick_Madden_0001.jpg,neutral
jhamski,Jayamadhuri_83.jpg,sadness
jhamski,FaridaJalal_45.jpg,happiness
dwdii,Stellan_Skarsgard_0001.jpg,happiness
302,Jacques_Chirac_0022.jpg,happiness
302,Colin_Powell_0080.jpg,neutral
302,Ariel_Sharon_0066.jpg,neutral
302,Bud_Selig_0003.jpg,neutral
dwdii,Joseph_Kabila_0001.jpg,happiness
dwdii,Mikhail_Kasyanov_0001.jpg,neutral
dwdii,Jose_Luis_Santiago_Vasconcelos_0001.jpg,neutral
302,Jacques_Chirac_0028.jpg,neutral
302,Eve_Pelletier_0002.jpg,happiness
dwdii,Nancy_Pelosi_0001.jpg,neutral
jhamski,SharmilaTagore_48.jpg,happiness
dwdii,Tracee_Treadwell_0001.jpg,neutral
302,Evander_Holyfield_0001.jpg,neutral
dwdii,Jean-Pierre_Raffarin_0004.jpg,neutral
302,Jan_Pronk_0001.jpg,neutral
dwdii,Pete_Sampras_0011.jpg,neutral
302,Donald_Rumsfeld_0038.jpg,neutral
302,Dick_Cheney_0007.jpg,neutral
dwdii,Joseph_Safra_0001.jpg,neutral
302,Albert_Costa_0005.jpg,neutral
JN721,Kim_Dae-jung_0006.jpg,neutral
302,Eduard_Shevardnadze_0004.jpg,neutral
dwdii,Roman_Abramovich_0001.jpg,neutral
302,James_Blake_0002.jpg,neutral
302,Gunter_Pleuger_0004.jpg,neutral
302,George_W_Bush_0015.jpg,neutral
dwdii,Vassilis_Xiros_0001.jpg,neutral
dwdii,Roh_Moo-hyun_0028.jpg,happiness
302,Chelsea_Clinton_0001.jpg,happiness
302,Bob_Huggins_0001.jpg,anger
302,David_Beckham_0021.jpg,neutral
dwdii,Rainer_Geulen_0001.jpg,neutral
302,David_Anderson_0004.jpg,happiness
dwdii,Roger_Moore_0005.jpg,happiness
302,Andre_Agassi_0021.jpg,neutral
dwdii,Marcus_Allen_0001.jpg,neutral
jhamski,Jayamadhuri_191.jpg,disgust
dwdii,Jose_Dirceu_0002.jpg,neutral
302,George_W_Bush_0239.jpg,neutral
302,Beatriz_Merino_0001.jpg,happiness
dwdii,Timothy_McVeigh_0001.jpg,neutral
302,David_Beckham_0002.jpg,happiness
302,Donald_Rumsfeld_0100.jpg,neutral
302,Allan_Wagner_0001.jpg,neutral
dwdii,Robert_Nardelli_0001.jpg,happiness
dwdii,Torri_Edwards_0002.jpg,happiness
302,Eduardo_Duhalde_0005.jpg,neutral
302,Catherine_Zeta-Jones_0005.jpg,happiness
302,Igor_Ivanov_0009.jpg,neutral
dwdii,John_Malkovich_0002.jpg,neutral
302,Alvaro_Uribe_0005.jpg,happiness
dwdii,Juan_Valencia_Osorio_0001.jpg,neutral
dwdii,Tom_Ridge_0003.jpg,neutral
jhamski,Dwarakish_78.jpg,sadness
dwdii,Julio_Cesar_Chavez_0001.jpg,happiness
dwdii,Queen_Beatrix_0001.jpg,happiness
302,George_W_Bush_0397.jpg,neutral
dwdii,Shaun_Pollock_0001.jpg,neutral
dwdii,John_Travolta_0006.jpg,happiness
jhamski,KatrinaKaif_34.jpg,happiness
JN721,Lance_Armstrong_0010.jpg,neutral
302,David_Beckham_0028.jpg,neutral
dwdii,Phillip_Fulmer_0001.jpg,neutral
dwdii,Nancy_Demme_0002.jpg,neutral
dwdii,Tony_Blair_0125.jpg,happiness
302,Hal_Sutton_0001.jpg,happiness
dwdii,Robert_Tyrrell_0001.jpg,neutral
dwdii,Jeremy_Greenstock_0021.jpg,neutral
302,George_W_Bush_0169.jpg,surprise
jhamski,Dwarakish_162.jpg,disgust
dwdii,Kang_Gum-sil_0001.jpg,neutral
302,Atal_Bihari_Vajpayee_0009.jpg,happiness
302,Eva_Mendes_0001.jpg,happiness
dwdii,Paul_Kelleher_0001.jpg,neutral
dwdii,Rosie_Perez_0001.jpg,happiness
dwdii,Oxana_Fedorova_0003.jpg,happiness
dwdii,Tom_Hanks_0005.jpg,neutral
dwdii,Nicole_Kidman_0016.jpg,happiness
dwdii,Kelli_White_0002.jpg,happiness
302,Colin_Powell_0196.jpg,neutral
dwdii,Jennifer_Capriati_0003.jpg,anger
302,Bob_Hope_0006.jpg,happiness
302,Gloria_Macapagal_Arroyo_0012.jpg,happiness
dwdii,Tony_Blair_0061.jpg,happiness
302,David_Wells_0003.jpg,neutral
302,Gus_Van_Sant_0001.jpg,neutral
jhamski,FaridaJalal_21.jpg,happiness
dwdii,Michelle_Kwan_0002.jpg,surprise
302,George_W_Bush_0420.jpg,neutral
302,Garry_Trudeau_0001.jpg,happiness
302,Andre_Agassi_0009.jpg,happiness
dwdii,Noelle_Bush_0001.jpg,happiness
302,George_W_Bush_0007.jpg,happiness
dwdii,Tavis_Smiley_0001.jpg,happiness
dwdii,Michael_Rolinee_0001.jpg,neutral
dwdii,Winona_Ryder_0011.jpg,neutral
dwdii,Mary_Frances_Seiter_0001.jpg,happiness
302,George_W_Bush_0345.jpg,neutral
dwdii,Tom_Daschle_0015.jpg,anger
jhamski,HrithikRoshan_6.jpg,sadness
jhamski,Dwarakish_151.jpg,disgust
302,Binyamin_Ben-Eliezer_0005.jpg,neutral
dwdii,Jose_Lina_0001.jpg,neutral
dwdii,Martin_Lawrence_0001.jpg,neutral
302,Heizo_Takenaka_0008.jpg,neutral
dwdii,Stephen_Daldry_0002.jpg,happiness
dwdii,Yasser_Arafat_0003.jpg,neutral
302,Bill_Graham_0007.jpg,neutral
jhamski,Dwarakish_93.jpg,disgust
dwdii,Oleksandr_Moroz_0001.jpg,neutral
302,Brian_Florence_0001.jpg,neutral
302,Carlos_Menem_0005.jpg,happiness
302,Bill_Sizemore_0002.jpg,neutral
302,David_Dodge_0002.jpg,neutral
302,Brad_Russ_0001.jpg,neutral
dwdii,Prince_Philippe_0001.jpg,happiness
dwdii,Nikki_Teasley_0001.jpg,happiness
dwdii,Tommy_Thompson_0007.jpg,neutral
dwdii,Ranil_Wickremasinghe_0003.jpg,neutral
302,Frank_Cassell_0002.jpg,neutral
302,Billy_Joel_0001.jpg,happiness
dwdii,Khalid_Qazi_0001.jpg,neutral
302,Jack_Straw_0012.jpg,neutral
dwdii,Sepp_Blatter_0001.jpg,happiness
302,Fujio_Mitarai_0001.jpg,happiness
dwdii,Rita_Grande_0001.jpg,neutral
dwdii,Paul_Kagame_0002.jpg,neutral
dwdii,John_Negroponte_0029.jpg,neutral
dwdii,Michael_Bloomberg_0001.jpg,neutral
302,Carlos_Menem_0015.jpg,happiness
dwdii,Vladimir_Putin_0041.jpg,happiness
dwdii,Pervez_Musharraf_0018.jpg,neutral
302,Colin_Powell_0220.jpg,neutral
302,Colin_Powell_0167.jpg,neutral
302,Jason_Kidd_0001.jpg,neutral
302,Hu_Jintao_0012.jpg,neutral
dwdii,Mladen_Naletilic_0001.jpg,happiness
302,Brigitte_Boisselier_0001.jpg,happiness
302,Gordana_Grubin_0001.jpg,neutral
302,Faye_Dunaway_0001.jpg,happiness
302,Alejandro_Toledo_0033.jpg,neutral
302,Carla_Myers_0001.jpg,happiness
dwdii,Jennifer_Keller_0003.jpg,neutral
302,Colin_Powell_0224.jpg,sadness
dwdii,Steven_Van_Zandt_0001.jpg,happiness
dwdii,Mike_Brey_0001.jpg,neutral
dwdii,Michelangelo_Antonioni_0001.jpg,neutral
dwdii,Tom_Ridge_0023.jpg,neutral
dwdii,Tom_Glavine_0002.jpg,happiness
302,Alyse_Beaupre_0001.jpg,happiness
302,David_Dorfman_0001.jpg,happiness
302,Charles_Taylor_0009.jpg,happiness
302,Hosni_Mubarak_0007.jpg,happiness
302,Hugo_Chavez_0003.jpg,neutral
dwdii,Tony_Blair_0126.jpg,happiness
302,George_Tenet_0002.jpg,surprise
dwdii,Katherine_Harris_0001.jpg,happiness
dwdii,Shanna_Zolman_0001.jpg,surprise
302,Dennis_Kucinich_0005.jpg,neutral
302,George_Pataki_0004.jpg,sadness
dwdii,Trent_Lott_0011.jpg,happiness
dwdii,Richard_Armitage_0006.jpg,neutral
302,Barry_Zito_0001.jpg,neutral
302,George_W_Bush_0280.jpg,neutral
302,Abraham_Foxman_0001.jpg,neutral
302,Ian_Knop_0001.jpg,happiness
dwdii,Zico_0001.jpg,happiness
dwdii,Micah_Knorr_0001.jpg,neutral
302,Francisco_Flores_0004.jpg,happiness
dwdii,John_Snow_0010.jpg,neutral
jhamski,HrithikRoshan_68.jpg,happiness
dwdii,Vladimir_Putin_0004.jpg,neutral
302,Alejandro_Toledo_0014.jpg,neutral
dwdii,Jodie_Foster_0002.jpg,neutral
302,Bill_McBride_0010.jpg,happiness
dwdii,Michael_Chang_0007.jpg,neutral
dwdii,Jennifer_Capriati_0022.jpg,surprise
dwdii,Sadie_Frost_0002.jpg,happiness
dwdii,Ricardo_Lagos_0005.jpg,happiness
302,Brad_Smith_0001.jpg,neutral
dwdii,Sheryl_Crow_0006.jpg,happiness
jhamski,FaridaJalal_32.jpg,happiness
dwdii,Vanessa_Redgrave_0004.jpg,happiness
302,Cameron_Diaz_0001.jpg,happiness
302,Candice_Bergen_0003.jpg,happiness
dwdii,Jennifer_Capriati_0023.jpg,neutral
302,Doug_Christie_0001.jpg,happiness
JN721,Larry_Wilmore_0001.jpg,happiness
dwdii,Rudy_Tomjanovich_0001.jpg,happiness
dwdii,Jennifer_Lopez_0001.jpg,happiness
jhamski,Avinash_1.jpg,neutral
dwdii,Sharon_Robinson_0001.jpg,happiness
302,Diane_Ladd_0001.jpg,neutral
302,Habib_Rizieq_0003.jpg,neutral
dwdii,Simon_Cowell_0002.jpg,happiness
302,Gunter_Pleuger_0001.jpg,neutral
dwdii,Naomi_Hayashi_0001.jpg,happiness
dwdii,Nestor_Kirchner_0034.jpg,happiness
302,Art_Hoffmann_0002.jpg,happiness
JN721,Koichi_Haraguchi_0001.jpg,neutral
dwdii,John_Howard_0015.jpg,neutral
302,Bud_Selig_0004.jpg,anger
302,Daryl_Parks_0001.jpg,neutral
dwdii,Richard_Armitage_0002.jpg,neutral
302,Ann_Landers_0001.jpg,happiness
jhamski,HrithikRoshan_137.jpg,happiness
dwdii,Nancy_Demme_0001.jpg,neutral
dwdii,Jennie_Finch_0001.jpg,neutral
302,Janica_Kostelic_0001.jpg,happiness
dwdii,Mike_Scioscia_0001.jpg,happiness
302,Alanna_Ubach_0001.jpg,happiness
dwdii,Nestor_Kirchner_0018.jpg,happiness
dwdii,Sourav_Ganguly_0005.jpg,happiness
dwdii,Robert_Pollack_0001.jpg,happiness
dwdii,John_Kerry_0008.jpg,neutral
302,Fayssal_Mekdad_0004.jpg,neutral
302,Adrian_Fernandez_0001.jpg,neutral
dwdii,Tatiana_Kennedy_Schlossberg_0001.jpg,happiness
dwdii,Jonathan_Edwards_0007.jpg,anger
dwdii,Yoko_Ono_0003.jpg,neutral
dwdii,Mark_Leno_0001.jpg,neutral
302,Donald_Rumsfeld_0012.jpg,neutral
jhamski,HrithikRoshan_85.jpg,happiness
dwdii,Nate_Huffman_0001.jpg,neutral
dwdii,Mark_Komara_0001.jpg,neutral
jhamski,Dwarakish_185.jpg,disgust
JN721,Leah_Remini_0001.jpg,happiness
302,Colin_Powell_0182.jpg,neutral
302,Irwan_Fadzi_Idris_0001.jpg,neutral
302,Carlos_Alberto_0001.jpg,neutral
dwdii,Jerry_Tarkanian_0001.jpg,happiness
302,Gerhard_Schroeder_0046.jpg,neutral
dwdii,Jim_Tressel_0004.jpg,happiness
dwdii,Jennifer_Aniston_0016.jpg,happiness
302,Colin_Powell_0058.jpg,neutral
302,Dennis_Powell_0002.jpg,happiness
302,Emmanuel_Milingo_0001.jpg,neutral
dwdii,Natalie_Coughlin_0001.jpg,happiness
jhamski,Jayamadhuri_188.jpg,happiness
jhamski,Dileep_101.jpg,sadness
302,George_W_Bush_0147.jpg,neutral
dwdii,Nestor_Kirchner_0016.jpg,happiness
302,Gary_Sayler_0001.jpg,neutral
302,Edward_Lohn_0001.jpg,neutral
dwdii,Lleyton_Hewitt_0026.jpg,happiness
dwdii,John_Sununu_0001.jpg,neutral
302,Barbara_De_Brun_0001.jpg,neutral
302,Halle_Berry_0009.jpg,happiness
dwdii,John_Negroponte_0020.jpg,neutral
302,Ann_Veneman_0009.jpg,neutral
dwdii,Vicente_Fox_0004.jpg,neutral
302,David_Dewhurst_0001.jpg,neutral
dwdii,Pervez_Musharraf_0005.jpg,neutral
302,George_Lucas_0001.jpg,happiness
dwdii,Patrick_Leahy_0002.jpg,neutral
302,George_W_Bush_0300.jpg,happiness
jhamski,Dwarakish_91.jpg,disgust
302,Arnold_Schwarzenegger_0032.jpg,surprise
302,Bobby_Robson_0002.jpg,neutral
dwdii,Trent_Lott_0002.jpg,neutral
dwdii,Queen_Latifah_0003.jpg,happiness
302,Bill_Gates_0002.jpg,happiness
302,Ciro_Gomes_0001.jpg,neutral
302,Herb_Sendek_0001.jpg,neutral
dwdii,Lucas_Wysocki_0001.jpg,neutral
302,Art_Howe_0004.jpg,happiness
JN721,Kofi_Annan_0028.jpg,neutral
dwdii,Stockard_Channing_0001.jpg,happiness
jhamski,KatrinaKaif_62.jpg,disgust
dwdii,Michael_Keaton_0002.jpg,neutral
302,Anette_Hosoi_0001.jpg,sadness
dwdii,Javier_Solana_0002.jpg,neutral
dwdii,Recep_Tayyip_Erdogan_0017.jpg,neutral
dwdii,Jean_Charest_0004.jpg,neutral
302,Hama_Arba_Diallo_0001.jpg,happiness
302,Charles_Moose_0004.jpg,anger
JN721,Larry_Tanenbaum_0001.jpg,neutral
302,Igor_Ivanov_0013.jpg,neutral
302,Albrecht_Mentz_0002.jpg,neutral
302,Carson_Palmer_0004.jpg,neutral
302,Barbara_Walters_0001.jpg,happiness
dwdii,Rainer_Schuettler_0005.jpg,neutral
dwdii,Norah_Jones_0007.jpg,happiness
302,Bob_Huggins_0004.jpg,anger
302,Gerhard_Schroeder_0079.jpg,happiness
dwdii,Naomi_Watts_0005.jpg,happiness
dwdii,Ruben_Sierra_0001.jpg,happiness
302,Christine_Ebersole_0002.jpg,happiness
dwdii,Tommy_Robredo_0003.jpg,anger
JN721,Li_Peng_0008.jpg,happiness
dwdii,Muhammad_Ali_0003.jpg,neutral
302,Hisham_Halawi_0001.jpg,neutral
302,David_Nalbandian_0002.jpg,happiness
jhamski,Dwarakish_14.jpg,fear
302,Abdullah_Gul_0019.jpg,neutral
dwdii,Steve_Park_0002.jpg,neutral
dwdii,Jeb_Bush_0006.jpg,happiness
302,Dot_Helms_0001.jpg,neutral
302,Faisal_Saleh_Hayat_0001.jpg,neutral
dwdii,Mario_Alfaro-Lopez_0001.jpg,neutral
302,Clay_Campbell_0001.jpg,happiness
302,Bill_Stein_0001.jpg,happiness
302,Celso_Amorim_0001.jpg,neutral
302,Allyson_Felix_0001.jpg,neutral
302,George_W_Bush_0378.jpg,neutral
dwdii,Richard_Gere_0004.jpg,neutral
302,Billy_Bob_Thornton_0001.jpg,happiness
302,Donald_Rumsfeld_0119.jpg,happiness
302,Hana_Urushima_0001.jpg,happiness
302,Andrew_Bunner_0002.jpg,happiness
jhamski,Dileep_5.jpg,happiness
jhamski,Dwarakish_116.jpg,happiness
302,Dave_Odom_0001.jpg,surprise
302,Atal_Bihari_Vajpayee_0003.jpg,neutral
302,Glenn_Tilton_0001.jpg,neutral
dwdii,Jerome_Golmard_0001.jpg,neutral
dwdii,Mariah_Carey_0002.jpg,happiness
302,Hosni_Mubarak_0008.jpg,happiness
dwdii,Lord_Hutton_0002.jpg,neutral
302,Fernando_Gonzalez_0005.jpg,surprise
302,George_W_Bush_0210.jpg,happiness
dwdii,Katherine_Harris_0002.jpg,happiness
jhamski,Dwarakish_192.jpg,happiness
JN721,Laura_Gobai_0001.jpg,neutral
dwdii,Mike_Babcock_0001.jpg,neutral
dwdii,Vladimir_Putin_0038.jpg,happiness
dwdii,Robinson_Stevenin_0001.jpg,happiness
302,George_W_Bush_0097.jpg,happiness
dwdii,Paul_Martin_0008.jpg,neutral
dwdii,Paul_Kagame_0001.jpg,happiness
302,George_W_Bush_0139.jpg,neutral
302,Hu_Jintao_0008.jpg,happiness
302,Henrique_Meirelles_0001.jpg,neutral
dwdii,Tomoko_Hagiwara_0001.jpg,happiness
302,Colin_Powell_0156.jpg,neutral
dwdii,Joy_Lee_Sadler_0001.jpg,neutral
302,Colin_Powell_0106.jpg,happiness
302,David_Beckham_0023.jpg,neutral
302,Gerard_Kleisterlee_0001.jpg,neutral
jhamski,HrithikRoshan_60.jpg,happiness
jhamski,Avinash_30.jpg,surprise
302,Jamie_Kellner_0001.jpg,happiness
dwdii,Michael_DeMinico_0001.jpg,neutral
dwdii,Jean_Chretien_0006.jpg,neutral
dwdii,Svetoslav_Todorov_0001.jpg,neutral
dwdii,Jean-Marc_de_La_Sabliere_0002.jpg,neutral
302,Alan_Dreher_0001.jpg,neutral
dwdii,Yukio_Hatoyama_0001.jpg,neutral
dwdii,Susie_Castillo_0001.jpg,happiness
302,Hugh_Grant_0006.jpg,happiness
dwdii,Nestor_Kirchner_0027.jpg,neutral
302,Chang_Dae-whan_0001.jpg,neutral
dwdii,Steve_Cox_0001.jpg,happiness
jhamski,Dileep_72.jpg,anger
dwdii,Sam_Bith_0002.jpg,neutral
dwdii,Prince_Charles_0002.jpg,neutral
dwdii,Junichiro_Koizumi_0010.jpg,neutral
dwdii,Reggie_Miller_0002.jpg,neutral
302,Cindy_Crawford_0001.jpg,happiness
dwdii,Odai_Hussein_0001.jpg,neutral
dwdii,Sven_Goran_Eriksson_0001.jpg,happiness
302,Howard_Smith_0001.jpg,neutral
dwdii,Jennifer_Rodriguez_0001.jpg,neutral
dwdii,Mahathir_Mohamad_0003.jpg,disgust
302,Derek_King_0001.jpg,neutral
dwdii,Manuel_Poggiali_0002.jpg,happiness
dwdii,Jose_Canseco_0001.jpg,neutral
dwdii,Joe_Lieberman_0010.jpg,neutral
302,Alistair_MacDonald_0001.jpg,happiness
dwdii,Tariq_Aziz_0005.jpg,neutral
dwdii,Zakia_Hakki_0001.jpg,happiness
302,Dave_Wannstedt_0001.jpg,neutral
dwdii,Kimberly_Bruckner_0001.jpg,happiness
dwdii,Michael_Kostelnik_0002.jpg,neutral
302,Curtis_Strange_0001.jpg,neutral
302,Edward_Egan_0001.jpg,neutral
302,Dominique_de_Villepin_0001.jpg,happiness
dwdii,Rafiq_Hariri_0001.jpg,happiness
dwdii,Celine_Dion_0006.jpg,happiness
302,Gillian_Anderson_0001.jpg,happiness
302,Ben_Affleck_0007.jpg,neutral
dwdii,Tony_Blair_0072.jpg,happiness
302,Erika_Harold_0004.jpg,happiness
302,Carlos_Moya_0016.jpg,neutral
dwdii,Madge_Overhouse_0001.jpg,happiness
302,George_Lopez_0001.jpg,surprise
302,Gerry_Adams_0004.jpg,neutral
302,Bob_Alper_0001.jpg,happiness
302,Clay_Aiken_0005.jpg,neutral
dwdii,Vicente_Fox_0014.jpg,neutral
jhamski,Avinash_15.jpg,sadness
dwdii,Jennifer_Connelly_0001.jpg,happiness
302,George_HW_Bush_0009.jpg,happiness
dwdii,Ronald_Young_Jr_0001.jpg,neutral
302,Colin_Powell_0216.jpg,happiness
dwdii,Rena_Sofer_0001.jpg,neutral
dwdii,Mark_Philippoussis_0005.jpg,anger
dwdii,Jean_Charest_0010.jpg,happiness
dwdii,Michael_Powell_0002.jpg,neutral
dwdii,Catherine_Zeta-Jones_0010.jpg,happiness
JN721,Lindsay_Davenport_0016.jpg,anger
jhamski,FaridaJalal_112.jpg,happiness
302,Calista_Flockhart_0006.jpg,happiness
dwdii,Richard_Gere_0007.jpg,neutral
dwdii,John_Reilly_0001.jpg,happiness
dwdii,Maria_Soledad_Alvear_Valenzuela_0001.jpg,neutral
dwdii,Jim_Wessling_0001.jpg,neutral
302,Condoleezza_Rice_0004.jpg,neutral
dwdii,Massoud_Barzani_0001.jpg,neutral
302,David_Beckham_0030.jpg,happiness
302,Donald_Rumsfeld_0040.jpg,neutral
dwdii,Lleyton_Hewitt_0018.jpg,happiness
dwdii,Tony_Blair_0095.jpg,neutral
dwdii,Kevin_Spacey_0002.jpg,happiness
302,Alejandro_Toledo_0027.jpg,happiness
dwdii,Joseph_Galante_0001.jpg,happiness
302,Gerhard_Schroeder_0035.jpg,neutral
dwdii,Olympia_Dukakis_0001.jpg,happiness
302,Gloria_Macapagal_Arroyo_0015.jpg,happiness
302,Colleen_Atwood_0001.jpg,happiness
dwdii,Roger_Winter_0001.jpg,neutral
302,Bob_Beauprez_0002.jpg,happiness
302,Carrie-Anne_Moss_0002.jpg,neutral
dwdii,Tabare_Vazquez_0001.jpg,neutral
302,Bill_Simon_0002.jpg,neutral
dwdii,Mahmoud_Abbas_0029.jpg,neutral
JN721,Leslie_Wiser_Jr_0001.jpg,neutral
dwdii,Jennifer_Lopez_0008.jpg,happiness
dwdii,Pete_Sampras_0009.jpg,happiness
dwdii,David_Hasselhoff_0001.jpg,happiness
302,Alvaro_Noboa_0002.jpg,anger
dwdii,Jean_Charest_0008.jpg,happiness
302,Gerhard_Schroeder_0067.jpg,happiness
dwdii,Wan_Yanhai_0001.jpg,happiness
302,Bill_Callahan_0003.jpg,neutral
dwdii,Tony_Blair_0038.jpg,happiness
302,Jan-Michael_Gambill_0001.jpg,neutral
dwdii,Tom_Watson_0003.jpg,happiness
dwdii,Kelvin_Sampson_0003.jpg,neutral
dwdii,Kamal_Kharrazi_0006.jpg,happiness
dwdii,Sandy_Wise_0001.jpg,happiness
302,Daryl_Jones_0001.jpg,neutral
302,Gloria_Macapagal_Arroyo_0032.jpg,neutral
302,Ernie_Harwell_0001.jpg,anger
302,Carol_Williams_0001.jpg,neutral
dwdii,Vladimir_Putin_0015.jpg,neutral
302,Harald_Ringstorff_0001.jpg,happiness
dwdii,Steve_Lavin_0001.jpg,happiness
302,Colin_Powell_0112.jpg,neutral
dwdii,Tony_Blair_0093.jpg,happiness
302,George_Karl_0001.jpg,neutral
jhamski,Dwarakish_184.jpg,disgust
dwdii,Sachiko_Yamada_0001.jpg,happiness
302,Hiroyuki_Yoshino_0001.jpg,neutral
302,Hans_Blix_0036.jpg,happiness
dwdii,Roel_Campos_0001.jpg,happiness
302,Helo_Pinheiro_0001.jpg,happiness
302,Charles_Holzner_0001.jpg,neutral
dwdii,Michael_Shelby_0001.jpg,neutral
302,George_W_Bush_0167.jpg,happiness
dwdii,Jiang_Zemin_0003.jpg,happiness
dwdii,Tom_Ridge_0020.jpg,neutral
dwdii,Omar_Sharif_0002.jpg,happiness
dwdii,Jennifer_Aniston_0001.jpg,fear
302,Bob_Melvin_0001.jpg,happiness
302,Franz_Fischler_0002.jpg,neutral
dwdii,Priscilla_Owen_0001.jpg,neutral
302,George_W_Bush_0306.jpg,anger
dwdii,Vladimir_Putin_0042.jpg,happiness
dwdii,Petro_Symonenko_0001.jpg,neutral
302,Dennis_Hastert_0002.jpg,neutral
302,Gerry_Adams_0002.jpg,neutral
302,Christopher_Patten_0002.jpg,neutral
dwdii,Raf_Vallone_0001.jpg,neutral
dwdii,Vladimir_Ustinov_0001.jpg,neutral
dwdii,Matthew_Perry_0007.jpg,neutral
302,Christine_Baumgartner_0004.jpg,happiness
dwdii,Silvia_Farina_Elia_0002.jpg,neutral
dwdii,Jim_Furyk_0002.jpg,neutral
302,Eduardo_Duhalde_0012.jpg,neutral
302,Jana_Pittman_0001.jpg,happiness
302,Anthony_LaPaglia_0002.jpg,happiness
JN721,Lindsay_Davenport_0013.jpg,happiness
dwdii,Masum_Turker_0003.jpg,neutral
302,Bruce_Willis_0001.jpg,neutral
302,James_Kelly_0008.jpg,happiness
dwdii,Jennifer_Garner_0010.jpg,happiness
dwdii,Richard_Gere_0002.jpg,neutral
302,Jacqueline_Gold_0001.jpg,happiness
302,Betty_Garrison_0001.jpg,neutral
dwdii,Jean-Patrick_Nazon_0001.jpg,neutral
JN721,Kurt_Russell_0001.jpg,neutral
dwdii,Paul_Bremer_0018.jpg,neutral
dwdii,Mick_Jagger_0002.jpg,neutral
jhamski,Dwarakish_62.jpg,disgust
dwdii,Sandra_Bullock_0003.jpg,happiness
302,Gabriel_Valdes_0001.jpg,happiness
302,Greg_Hennigar_0001.jpg,neutral
302,Bill_Duffey_0001.jpg,neutral
302,Anders_Fogh_Rasmussen_0003.jpg,neutral
302,Franz_Fischler_0003.jpg,neutral
302,Ben_Braun_0001.jpg,anger
302,Dick_Devine_0001.jpg,neutral
302,Brendan_Hansen_0002.jpg,happiness
dwdii,Billy_Sollie_0002.jpg,neutral
jhamski,HrithikRoshan_82.jpg,happiness
dwdii,Tom_Koenigs_0001.jpg,neutral
dwdii,Richard_Myers_0018.jpg,neutral
jhamski,FaridaJalal_86.jpg,neutral
302,George_HW_Bush_0001.jpg,neutral
dwdii,Jean_Charest_0009.jpg,neutral
302,Fernando_Gonzalez_0009.jpg,happiness
dwdii,Liza_Minnelli_0007.jpg,happiness
dwdii,Mohammed_Al-Douri_0004.jpg,neutral
dwdii,Perry_Compton_0001.jpg,happiness
302,Ignatius_Wang_0001.jpg,happiness
dwdii,Mohammad_Hasanein_0001.jpg,neutral
302,Donald_Rumsfeld_0121.jpg,happiness
302,Andrew_Fastow_0001.jpg,neutral
dwdii,Kevin_Crane_0001.jpg,happiness
302,George_W_Bush_0288.jpg,neutral
dwdii,Mohammed_Al-Douri_0014.jpg,neutral
302,George_W_Bush_0156.jpg,neutral
302,Daniel_Comisso_Urdaneta_0001.jpg,neutral
jhamski,FaridaJalal_110.jpg,happiness
